index,userId,userName,userDescription,videos,,tname,fans,follows,videoNum,audioNum,articleNum,albumNum
3562,430196952,悟空bask,"健康博主、健身培训导师、女生专属线上私教，只有女生才足够懂女生！分享适合女生高效塑形的跟练、饮食
-商务合作请添加 tomatogo131",私教课｜如何聪明地多吃碳水而不胖？只要你练对！;私教课｜人是一个整体！体态调整要全身一起！;利用生理周期高效减脂！黄金刷脂时间、算出排卵期-训练建议篇。月经周期、月经、例假,健身;健身;健身,健身,199989,13,76,0,1,51
1664,1096810530,老莫网球课堂,Patrick Mouratoglou本人官方账号，大满贯冠军小威廉姆斯的教练，莫拉托格鲁网球学院创始人，畅销书THE COACH作者,"Hello, this is Patrick Mouratoglou!大家好，我是莫拉托格鲁！;分析小威的发球为何如此强大;教你五步轻松获得力量",竞技体育;竞技体育;竞技体育,竞技体育,11184,13,47,0,0,1
1411,455876411,TheRock_Johnson,The official bilibili page for Dwayne "The Rock" Johnson,【巨石强森】又是一个周末咯，犒劳自己一顿欺骗餐吧！;【巨石强森】我叫道恩·强森，但他们也叫我……;【巨石强森】2022，我们在DC宇宙《黑亚当》等你,美食记录;明星综合;预告 资讯,美食记录,2434270,13,71,0,0,106
1356,673059520,司梵克Volker,在青岛的德国人。让我们互相学习吧！ 中国、德国、文化、健身、美食 工作邮箱：info@sifankevolker.com,跟德国人一起做一种德国冬天的热的传统饮料！又好喝又好看！;跟德国人一起尝试做德式的猪肘子！很好吃！;跟德国人看汉堡的“北京号”四桅帆船回家！,美食制作;美食记录;竞技体育,美食制作,144230,13,92,0,0,6
3580,485380581,料理小哥勇马,日本料理小哥勇马的官方中文频道  Youtube：ゆうyou 商务联系vx：touch_business（请备注）,只要两种材料做巧克力曲奇！内芯爽口，外层嘎嘣脆！【勇马甜点】;意式巧克力布丁，口感Q弹，味道不会过甜且浓厚，一发入魂！【勇马甜点】;只要2种原料就能做生巧！情人节不给TA一个惊喜吗【勇马甜点】,美食制作;美食制作;美食制作,美食制作,8577,13,71,0,0,1
1231,229740315,秋山燿平,"微博：@秋山燿平 商务合作：encantado-0456@hotmail.co.jp
会说10种语言东京大学，曾出演秋刀鱼的东大方程式。",【特别期】会十国语言的东京大学学霸给你介绍怎么学外语;东大学霸大闹上海相亲角，十国语言能否抱得美人归？【粉丝见面会特别期】,其他;搞笑,其他,443697,13,414,0,20,207
1610,370870654,绿色汽车GreenCar,欧美面对COV19已躺平,特斯拉Model Y 为什么获得最高安全评级？;火星发现水冰，NASA卫星拍摄;重大突破！猕猴用意念玩游戏，马斯克“脑机接口”公司,汽车生活;科学科普;科学科普,汽车生活,12164,13,173,0,337,265
2950,524289122,李毅看世界,社会学教授，拥护两个确立，睿智幽默解读国际风云、财经要闻，传播中华复兴正能量。 微博：李毅看世界,李毅教授说大陆怎样三天拿下台湾（6讲）;李毅教授：李毅是谁？什么是国际社会学？;李毅：当今中国社会各阶级阶层的分析 1,热点;人文历史;热点,热点,202886,13,283,0,2,8
3032,2843897,菜菜酱和八云先生,本周的周六是周几？（ 知识星球：八云的日语公园）（商务vx联系：guguyhc） （wb：乌八云）,日本情趣酒店这么刺激，为何还接连倒闭？【八云读报吐槽】;日本明星们都怕了！最强污点爆料人东谷炮到底是谁？;日本网友爆料：公主新婚丈夫是巨人艾伦！十大石锤不得不信【八云读报吐槽】,日常;日常;日常,日常,453400,13,103,0,4,49
144,33683045,张召忠,各位网（玩）友（艺儿）大家好，我是局座张召忠。,大陆人吃不起榨菜？吃完茶叶蛋的局座又来吃榨菜炫富了~;《第四次工业革命来了》，1月1日重磅上线！;2019年最后一天，局座来汇报工作了！,日常;社会;社科·法律·心理,日常,4463864,13,412,6,51,121
2966,1955809864,张捷财经观察,观财经察天下，谁是谁非任评说。 微博：谁是谁非任评说。公众号：拼娃,张捷项立刚在一虎一席谈;【张捷评联想之六十二】社会主义市场经济与共同富裕;【张捷说红楼绪论】红三代的传代逻辑,社科·法律·心理;财经商业;社科·法律·心理,社科·法律·心理,367926,13,420,18,97,290
645,517327498,罗翔说刑法,厚大法考刑法独家授课老师，工作邮箱：xfluoxiang@126.com,【罗翔】我们为什么要读书？;【罗翔X泛式】细数柯南中黑衣组织五大罪行;【罗翔】3月1日之后，这些行为就变成犯罪行为了！,社科·法律·心理;综合;社科·法律·心理,社科·法律·心理,22667567,13,251,0,3,92
1483,1257649129,井上正大-官方,大家好，我是井上正大！我只是路过bilibili的世界（商务合作邮箱：kasei_bd@163.com）,【井上正大x西铭骏】双主骑对决！没有比我更有爱心的前辈啦！！！;【帝 骑 买 衣】你这”瓜“保熟吗？;【井上正大】帝 骑 0 元 购,特摄;明星综合;明星综合,特摄,987545,13,84,0,0,70
2076,13686964,漫画家LDART刘冲,坚持手绘的大叔漫画家，代表作《神契》系列，现在B站APP独家连载《BLISS~极乐幻奇谭》一个致力于描绘爱情、梦想与希望的男人,2016-6-13草稿录屏八倍速;8月2日录屏八倍速，有毒慎入;【绝对动漫】职业漫画家 L.Dart大魔王 漫画教学,野生技能协会;绘画;绘画,野生技能协会,165163,13,39,0,0,599
4958,408487386,海盗Talk,原“海盗互联网”，关注商业财经、互联网、科技领域，微博同名 | 商务请联系oceanstarz@126.com,拼多多low吗？你误会了 揭秘它背后的玄机【被误解的公司02】;五星红旗在白宫飘扬 中国黑客的复仇;深扒陌陌探探 里面藏着哪些人性阴暗面？,职业职场;社科·法律·心理;社科·法律·心理,职业职场,592561,13,35,0,0,30
422,515287620,郑浩文减肥大魔王,"让粉丝变瘦 ??学习减肥/合作V＋dy42085555
??线上学生减重10000斤+，个人减重累计200斤
??华为、爱奇艺，签约减肥导师",,,暂无tag,63971,13,99,0,2,41
539,1206156500,老郭美食,探秘海洋生物，解锁海鲜美食,,,暂无tag,299279,13,74,0,1,4
951,18511800,HyperSlash_超级斩,HYPER SLASH / 超级斩,,,暂无tag,20230,13,58,0,0,29
1345,928334,Elissa,微博: http://weibo.com/Elissa315,,,暂无tag,197380,13,50,0,0,104
1413,411487942,我是奥卡姆剃刀,通信博士，科普作者，全网粉丝千万的科技大V,,,暂无tag,88110,13,29,0,2,49
2027,415479453,主厨农国栋,"美食：流心月饼、广式月饼、XO酱、啫啫酱、焖酱
农师傅主理
唯一小号：钦州农记食品
批发、代工联系V：19195860771
感谢关注",,,暂无tag,1416545,13,837,0,0,162
2435,33364043,泰国阿航,"皮卡皮卡
生活在泰国的阿航
探寻泰国隐藏美食
揭密地道泰餐做法
感受凡人酸甜苦辣
*冒充搬运必究*",,,暂无tag,781966,13,222,0,0,50
3044,483246073,红警魔鬼蓝天,经典游戏爱好者，制作经典游戏视频，分享曾经的快乐,,,暂无tag,312404,13,1730,0,0,11
3405,22259558,wildfire-live,暂无简介,,,暂无tag,8799,13,0,0,0,1
4996,646730844,雷军,OK,,,暂无tag,1162555,13,21,0,1,10
2361,488836173,yoyo鹿鸣_Lumi,我是鹿鸣，期待和你的每次相见> <,你要和鹿鸣一起打雪仗吗？;跳个舞，迎接2021;I Just Want Attention,MMD·3D;MMD·3D;MMD·3D,MMD·3D,1368046,12,20,0,0,18
2367,8730238,小熊flippy,休闲玩家，娱乐解说。新浪微博：小熊弗里皮,别瞧不起人类，恶魔！;秉持信仰，坚定前行;驱魔人，我来教教你什么叫现实的残酷.,单机游戏;单机游戏;单机游戏,单机游戏,966132,12,246,0,1,30
3712,677063300,T1-Faker,这里是T1 FakerB站官方频道！,Faker百万粉丝开箱视频;大家好，我是Faker,电子竞技;电子竞技,电子竞技,1137602,12,121,0,0,8
82,2177677,出格字幕组,一个人的字幕组，哔哩个人号@一只出格君，氰化欢乐秀的作者是油管的ExplosmEntertainment，explosm.net是他们的官网,【氰化欢乐秀】2015年全集共47集;【氰化欢乐秀】2016年全集共49集;【氰化欢乐秀】2017年全集51期 @一只出格君,短片·手书·配音;短片·手书·配音;短片·手书·配音,短片,1126667,12,453,2,52,145
470,486359270,哦吼小闪电,我的梦想是有50000个朋友  合作：qjs9179,从网名可以看出女生的性格？？？;男生的小秘密？？？;原来用头像就可以彻底看清男人？？？,搞笑;搞笑;搞笑,搞笑,73349,12,53,0,0,13
2095,117569140,carolehuyaya,"大家的电子食谱书carolehuyaya
给“ta”的爱心自制美味
“ta”是你、我和身边心爱的所有人
2114839092@qq.com",【carolehuyaya】地中海风鸡肉糙米海鲜炖饭;【carolehuyaya】德式煎土豆香肠大满足早午餐拼盘;【carolehuyaya】日式鸡肉奶油炖菜,美食制作;美食制作;美食制作,美食制作,219556,12,98,0,0,14
2737,384212323,EmmaThePolaris,美国演员Emma Dumont（AKA：北极星小姐姐）,我是Emma Dumont，今天我入驻B站啦;【北极星的不日常】明星员工的B站一日游;【北极星的日常】在上海逛吃逛吃逛吃逛吃逛吃和...尬舞,明星综合;日常;日常,明星综合,661233,12,22,0,1,27
3159,488009671,千雅折一湖Official,在日本出生的中国籍宝宝????全家都是中国人,感谢当初不要你的那个人 把天使让给了我;没有标题;这么作！粉丝们都知道吗？小作精 小戏精,日常;搞笑;搞笑,日常,1225679,12,536,0,0,13
3858,676128647,张踩铃,唉？大家发现没？ 踩铃儿来B站开账号了！ 欢迎新老朋友捧场，陆续为大家更新作品,东北人直通天路的英语;我的奇葩说首秀;我婚礼被外国朋友当成石油公主【合集4部】,日常;搞笑;搞笑,日常,342293,12,178,0,5,1
4002,1552660583,香菜设计实验室,香菜设计课程可咨询V:sdsy97,只有一个桃子，不同品牌的设计师又该如何设计？;只有一个草莓，不同品牌设计都是如何设计的呢？(2);人物图片的排版方式多种多样，设计思维也不能局限于一种形式！,设计·创意;设计·创意;设计·创意,设计·创意,209071,12,25,0,0,0
820,477531206,阿特警官,"粉丝天眼抓获嫌疑人数据：337名（实时更新）
不是在抓人就是在抓人的路上！",进击！神秘宾馆墙背后的秘密！;“丝袜茅台”覆灭记;雨后的晴天，又是抓粉丝的一天。,社会;社会;社会,社会,2836430,12,242,0,0,147
1482,50337469,手残中年人嗷,欲加之罪，何患无辞,【涂装记录万代FRS假面骑士龙骑】;【手残党的笔涂记录】万代FRS盖茨重涂;【手残党的笔刷涂装记录】万代FRS 全能空我+升华全能套件,手办·模玩;手办·模玩;手办·模玩,手办·模玩,95642,12,314,0,0,2
94,1403138,莉莎娜,暂无简介,【BD1080P+/剧场版】空之境界：矛盾螺旋【诸神字幕组】;【1080P】『月姬』重制版 最新宣传片;【FGO嘉年华·1080P】Fate/Grand Carnival OP动画公开,完结动画;单机游戏;手机游戏,完结动画,301420,12,1447,0,13,3299
4693,642892779,帅山姆先生,英国人山姆 地道英式英语 申请留学 英语润色 合作联系:Sam.xmenglish@gmail.com,“好吃”别说delicious了 听着别扭 | “好吃”英语怎么说？;“一般般”英语没人说so so | 那些年课本里教的过时英语;加油用地道英语怎么说？ | Add Oil 算Chinglish吗?,校园学习;校园学习;校园学习,校园学习,532792,12,177,0,0,21
2115,486472919,美洲狮梅西,美洲狮梅西的中国之家。商务合作QQ：2482460741,美洲狮梅西独自在家，主人回家之后看见这样一幕;主人给美洲狮洗澡，梅西比猫咪还听话;主人送美洲狮去宠物学校，梅西委屈：为啥和狗狗一起上课,野生动物;野生动物;野生动物,野生动物,618702,12,614,0,0,79
4729,690613915,中国大猫频道,关注中国大猫频道，自助云养百兽之王，吸最猛又最会卖萌的大猫。  解锁超实况大猫直播，更有独家精彩Vlog来袭。,三连：走开！我不要男妈妈(｀?ω?′);给键哥梳毛是怎样的感觉~;我 滴 任 务 完 成 啦！,野生动物;野生动物;野生动物,野生动物,284666,12,180,0,0,3
3252,304608130,研习设,KENMORI研森：研于设计，育木成森,研习设：不可不知的版面编排小秘诀;学会AI一键换色，满足甲方爸爸的各种需求;研习设：让无数设计师、插画师着迷印刷方式——riso印刷,野生技能协会;野生技能协会;野生技能协会,野生技能协会,127283,12,176,0,2,22
4394,417286756,孙艾藜,孙艾藜>音乐制作人+摄影师  reaction视频皆第一次看只看一遍只录一次欢迎多多给我科普～比??,【王者荣耀】100英雄群像献礼歌《百战成诗》现场版;不知名音乐制作人的假唱修音干货科普;红油面皮怎么会这么好吃啊？是不是哪里出了问题？,音乐现场;综艺;美食侦探,音乐现场,42118,12,171,1,0,94
356,672346917,向晚大魔王,关注...也不是不可以啦！,【快 来 挑 战】来自向晚的153s心动暴击！?;【剧情MV】Lover Boy 88?晚晚奶味RAP甜蜜暴击;【翻唱】《轻飘飘的时间》（向晚x乐队跨次元直播剪辑！）,综合;翻唱;翻唱,综合,544370,12,184,0,0,40
514,351609538,珈乐Carol,嘘，请听我为你歌唱……,【珈乐】我不二次元吗？【直播剪辑】;【翻唱】《霓虹甜心》【直播剪辑】;个人单曲《Wandering Singer》完整版MV,综合;翻唱;综合,综合,515807,12,111,0,0,40
355,672353429,贝拉kira,元气满满的A-SOUL舞担参上~目标TOP IDOL，一起加油！,【50w粉丝纪念】快签收！礼物来咯;【自我介绍】简 简 单 单 跳 个 芭 蕾！;【全新单曲】《Shiny Dancer》完整版MV,综合;综合;音乐综合,综合,547661,12,186,0,0,36
3262,904827,JK低手鱼太,交流群：1016609685/没有微博，有事发B博/最近减肥，不恰饭,【补番推荐】不要因为片名错过了这部9.6分的内涵神作！;【补番推荐】化解你的焦虑，迷茫与痛苦！冈田制药诚意出品！;【补番计画#7】十一年过去，我想为这部被全网消失的神作平反,综合;综合;综合,综合,575979,12,648,0,2,247
140,354552580,漂狗邦-漂泊,狗狗变乖并不难，我是有着二十年训犬经验的职业训犬师老漂，狗狗有问题，老漂来帮忙，跟着我一起来了解如何让你的狗狗变乖吧！,,,暂无tag,136053,12,99,0,0,28
604,1915085558,饮茶哥Elvis,三点几嚟！饮茶先啦！ 合作微信：75625587,,,暂无tag,863130,12,62,0,0,1
1607,1280167924,痕迹Zzzzzz,暂无简介,,,暂无tag,11650,12,8,0,0,11
3183,17428557,唐苏仁,商务微信yaggggi聊天Q群926160384微博唐苏仁_,,,暂无tag,227256,12,151,0,0,0
4430,406948651,乐正绫,上海禾念Vsinger旗下虚拟歌手，乐正家族的大小姐。头顶呆毛，个性鲜明，因其元气的声线，对高音有很强的驾驭能力。,,,暂无tag,427844,12,21,0,3,85
8,488970166,花谱_kaf,18岁，栖息于日本某处。仿佛无处不在，却又无影无踪。虚拟歌手 花譜/KAF。微博：花谱__KAF,【花谱】#36 《不可解》原创歌曲「不可解」Live Ver.;【花谱】#33 《命に嫌われている/被生命所厌恶》原创歌曲 Prayer Ver.;【花谱】「朝日 feat. 可不(KAFU)」原创歌曲,MV;MV;原创音乐,MV,223371,11,189,0,0,52
3805,38048878,乌合麒麟,超气人画手,《与邪共予起灵书》烛九阴插图制作过程;【乌合麒麟】photoshop杂技,绘画;绘画,绘画,1571018,11,21,0,0,16
3584,283628778,懒人厨房,爱做饭，治愈系的菜谱分享，声音好听！,想吃蛋烘糕不用买，教你用平底锅在家做，松软可口，老少皆宜;这是酒鬼花生最详细的做法，一个窍门让花生米又脆又香，收藏起来;外面卖的虾滑太贵，教你在家做，不加任何淀粉，比火锅店卖的好吃,美食侦探;美食侦探;美食侦探,美食侦探,612706,11,1458,0,402,465
1205,216156027,小高姐的魔法调料,客居他乡的你，是否和我一样怀念家乡的味道？,【小高姐】完美戚风蛋糕 蛋白霜打发的三个状态你搞清楚了吗？;【小高姐】鸡蛋灌饼;【小高姐】炸鸡排,美食制作;美食制作;美食制作,美食制作,3173365,11,262,0,0,45
3066,692621542,潘22老师,华东师范大学副教授，兴趣是学术、追剧和减肥,为何日本近代历史如此“神经质”？我们可以在动漫中找到答案;从机器猫到EVA，日本的文化密码就埋在这十一部动漫作品里！;“中国与野生动物不得入内”的同盟，正在被中国挖墙脚【如妮所说 · 潘妮妮】,人文历史;人文历史;热点,人文·历史,149625,11,57,0,4,168
937,526559715,陈平眉山论剑,知彼知己，胸怀天下！,【眉山论剑】中国迟迟不敢动房地产，是因为背后有两条利益驱动;【眉山论剑】中国的教育问题，已经成了建设小康的最大阻碍;【眉山论剑】中国为什么还是迟迟不肯收房地产税？,人文历史;社科·法律·心理;财经商业,人文·历史,1229266,11,165,0,20,135
3013,518566904,苑举正,各位b站的同学们大家好，我是台湾大学哲学系教授苑举正,【苑举正】台湾教授的国家认同;【苑举正】乌克兰与台湾地区的四个相同与四个不同;【苑举正】我是中国台湾人，我来打祖国的疫苗了！,社科·法律·心理;综合;日常,社科·法律·心理,489211,11,163,0,24,26
2590,326251291,元子弹吉他,"佛系【指弹教学】up主，曲谱相关请看视频简介或置顶评论
淘宝店铺：元子吉他教室",押尾光太郎《卡农》カノン 吉他指弹教学 指弹吉他 完整演奏示范;冠军版小星星了解下？《Like A Star》吉他指弹 Cover日本指弹大赛冠军金英素 演奏示范 指弹吉他教学 吉他指弹;【元子弹】地表最难《天空之城》 1分55秒开始沦陷 Carrying You Cover 郑成河 指弹吉他教学整曲演示,演奏;演奏;演奏,演奏,500193,11,139,53,83,42
3277,450025896,设计原来如此,微信公众号：设计原来如此。与你有关的设计，都在这里！,PS改颜色就靠它，这是最合理的方法，彻底明白通道混合器【设计原来如此】,野生技能协会,野生技能协会,176529,11,75,0,2,7
2356,92193094,阿奇的电影世界,人生如寄，多忧何为,一部电影看完一生，《美国往事》,影视杂谈,影视杂谈,327011,11,52,0,1,3
4807,493487622,HAG_official,这里是H△G的官方中字频道～请多多指教！合作：HAGCN@collabasia.co,【官方】H△G × 冈崎市 - 月见烟花（宵待ち花火） ?Photo Version;【官方】H△G（ハグ）- 心拍数?0822 【原唱：蝶々P】;【官方】H△G「５センチ先の梦」（5厘米前方的梦想）MV 【收录于2021年2月24日发售的「瞬きもせずに+」（霎眼之间+）】,原创音乐;翻唱;原创音乐,原创音乐,50574,11,39,0,0,59
53,553536,会蹦会跳的小真冬,塔塔开！,,,暂无tag,220950,11,116,0,2,61
122,11688464,天才小熊猫本人,暂无简介,,,暂无tag,2040048,11,8,0,1,2
164,47236562,你的鬼哥呀,"GGSW2020商。另类反转、创意、大反转、脑洞
",,,暂无tag,380199,11,149,0,0,0
202,123938419,嘻咦啊看,眼保健操开始……,,,暂无tag,1936082,11,75,4,20,55
1206,1873141867,BLGCrisp,商务联系 esportsbd@bilibili.com,,,暂无tag,280564,11,0,0,0,1
2418,31025716,Az面包餐桌,供应商系列全不含收费推广，纯奶系列无广，巧克力系列也无广，标题无广的视频绝对不含广！??微x：azmianbao,,,暂无tag,359572,11,308,0,0,142
3650,325277452,xuxinCHN,我爱乒乓球！乒乓球使我快乐！,,,暂无tag,426977,11,4,0,0,2
3763,19653,小清水亜美,weibo.com/2158130314,,,暂无tag,193577,11,10124,0,0,10
3862,1987465656,隽砂堂,精于心，简于形。WX：jst-216,,,暂无tag,261711,11,33,0,0,3
4067,6800673,五音Jw,"新浪微博@五音Jw 
商务合作:yiqun@lingyunmedia.com 
粉丝一群：617343973 二群：637389072",,,暂无tag,33209,11,29,0,0,4
4311,183969020,沙一汀,"微博，网易云音乐：沙一汀EL 
工作请联系：16601738536",,,暂无tag,452274,11,62,0,0,5
4711,31762728,嗑叔磕动物,最神奇的动物，最嗑学的解读。,,,暂无tag,333147,11,111,0,0,2
2077,67390259,宋少弘,而今迈步从头越,浅谈游戏翻译的重要性 游戏今日谈20200315;游戏的万物起源，竟源自实验室里的戏作 电玩细说从头Vol.1;维罗妮卡是生化系列最被低估之作，当年和小伙伴挥汗如雨通关,单机游戏;单机游戏;单机游戏,单机游戏,168872,10,1616,7,8,142
2658,395844576,玩啥游戏官方,这是一个靠谱的游戏指南(?????)? ??,【玩啥游戏】闪耀暖暖刷屏你养不起我 魔兽世界怀旧我还要上班 25;【玩啥游戏】魔兽怀旧教你一夜暴富 旁白君下线《人间》命运失格 26;【暴走玩啥游戏】假 如 空 乘 也 来 陪 玩 游 戏 ！,单机游戏;单机游戏;电子竞技,单机游戏,237672,10,34,0,0,19
272,268536810,火播君,25小时高强度更新，1080P频道。不签约任何机构，合作请私信。油管上的搬运是盗窃。,DOINB怒拍桌子警告金贡，基地瞬间安静，哈哈！;Rita：在那晚遇到姿态之后 我再也回不去了;RNG首场比赛AD就拿下5杀！乌兹：Betty！永远滴神！,电子竞技;电子竞技;电子竞技,电子竞技,641616,10,18454,0,0,25
3265,335850246,玉渊谭天,微信@玉渊谭天 微博@玉渊谭天,“再闯”美国生物实验室！“病毒狂人”竟是预言家？｜溯源美国;【独家纪录】120秒直击中美首日对话全流程;爆肝68小时，我发现这个问题外交部从不省略,环球;社会;热点,环球,886461,10,136,0,5,36
496,400230277,水果猎人杨晓洋,水果猎人带你一起探索水果的奇妙世界。,【水果猎人】很多人不知道，住酒店不能带山竹，或被罚款！;【水果猎人】小伙儿找到外星异物般的大棒槌，打开竟然是美味水果;【水果猎人】水果猎人是一种什么神仙职业？,科学科普;社科·法律·心理;社科·法律·心理,科学科普,1181078,10,208,0,3,201
3574,1483706297,罗杰叔叔NigelNg,"马来西亚华裔脱口秀演员Nigel Ng 黄瑾瑜, Uncle Roger系列视频创作人。 Ins：mrnigelng",【Uncle Roger】罗杰叔叔餐车打工记，一天能卖几份饭？;【Uncle Roger】炒饭加果酱？英国大厨Jamie Oliver的蛋炒饭让罗杰叔叔当场昏迷;【Uncle Roger】罗杰叔叔看BBC指导英国人做蛋炒饭，当场崩溃！,美食侦探;美食制作;美食制作,美食侦探,356741,10,90,0,0,38
626,419872064,老饭骨,"传承技法 毫无保留
老饭骨由国宴大师郑秀生（已故）和国宴大师孙立新创立
岁月有痕 传承有序
感恩众大师及传人

商务QQ2784204327",这才是牛肉的最高境界！先喝汤再吃肉，米饭至少三碗起！;冬天来一整条大羊腿，搭配秘制料汁，味道那叫一个绝~丨蘸水羊肉;吃鸡不见鸡！国宴级名菜【芙蓉鸡片】，滑嫩到心窝！,美食制作;美食制作;美食制作,美食制作,2663065,10,418,0,42,190
3249,253553776,饭统戴老板,陪你探究1001个产业秘密。内容合作请联系ycyjs@stream-capital.com,法西斯战犯VS古拉格囚徒，美苏太空争霸往事;闷声发大财，根本轮不到连花清瘟好吗？;谈恋爱结婚不如养猫，这是个经济学问题,人文历史;财经商业;财经商业,人文·历史,68100,10,30,0,14,15
4225,287051252,妙招姐,看妙招姐，学小妙招，让你的生活变得更有趣！商务vx: 18657012181（注明来意）,洗衣液瓶不要扔，简单的改造一下，放在卫生间里，全家人都抢着用;妙招姐首次分享视频拍摄的背后，你们从来没有看过的一部分;你的手机盒都扔了吗？我也是今天才发现，居然还有5个隐藏功能,日常;日常;日常,日常,546017,10,625,0,0,2
249,22089099,手艺贾,"我本是潮流银匠，专注手工银饰V??TATT2020
奈何阴差阳错走上了地摊吐槽的逆袭之路......",就这手，我还是别做人了。;我愿称它为“鬼爪铜铃”;虽然很小众，但我不能不做！,手工;手工;手工,手工,1204432,10,360,0,0,70
973,14519839,卜静正耀,"FGO国服粉丝群：974026553
FGO日服粉丝群：879177771",FGO未来全卡池可得圣晶石详解一览-每个卡池都有，截止到日服最新卡池杀狐狸卡池;FGO抽千子村正加福袋;月球狂欢夜详解-Fateproject生放送-月姬重置，村正落地，新游戏，新福袋等，超多福利~,手机游戏;手机游戏;手机游戏,手机游戏,111403,10,857,0,30,210
4022,1243455344,爱修汇,"手机数码类目达人，深耕手机行业15年
【维修】专业维修团队30人
【手机】专业二手手机类目
【评测】新款机型拆解评测
联系微信公众号【爱修汇",喷酒精消毒也会损坏手机，维修这台小米11Uitra，带你了解内部情况,数码,数码,384148,10,160,0,0,0
2462,348640514,千万不要买,快来看看又有什么好玩的数码产品吧！ 合作请联系vx18923862979,【千万不要买】这种鼠标让人玩个球啊！;【千万不要买】100种给手机充电的方法;【千万不要买】我给我们今年买的奇葩玩意颁了个奖...,数码;数码;数码,数码,999996,10,600,0,0,63
2825,289887832,痴鸡小队官方,"(￣3￣) 痴鸡小队驻扎B站的指挥部，在这里发布我们的原创动画，请多指教。
微信公众号：痴鸡小队",【绝地求生-痴鸡小队】第11集: 痴鸡小队误入神仙战场，诸神乱战坐收渔翁之利;「痴鸡小队Ⅱ」第4+集：呆鸡特殊规则护体 外甥似乎又挂机;【痴鸡小队Ⅱ】第6集: 刚出虎穴又进龙潭 小队受困红白大战,网络游戏;网络游戏;网络游戏,网络游戏,1852126,10,95,0,0,44
2961,349670393,青山摄影,微信：cs09233（请备注来意）,「调色日记」仿胶片调色...看完这期你就悟了！可能是你看过最简单的仿胶片教程！;「调色日记」来了！INS最火日系胶片风！分析+实战！0基础也能理解！保姆级教学！;「调色日记」终于来了！samalive油润胶片调色！全方位解析+实战！保姆级教学！,野生技能协会;野生技能协会;野生技能协会,野生技能协会,132630,10,35,0,0,21
2472,513413104,史君说剧,"看历史大剧，走进改变时代大人物的内心世界
",《康熙王朝》精讲合集;《雍正王朝》精讲合集;【史君】大明王朝1566：史上最仙的皇帝，临终三道锦囊，为皇朝续命70载！,影视杂谈;影视杂谈;影视杂谈,影视杂谈,680796,10,725,0,0,1
3206,82366241,看电影了没,好的电影，改变你的认知。APP下载：K星球｜淘宝/微信小程序：K星人的店｜商务VX：kandianyinglemei,【看电影了没】印度黑公交性侵案。禁片《印度的女儿》;【看电影了没】那个被亲生哥哥性侵的男孩长大了！《斯图尔特：倒带人生》;【看电影了没】我和未婚夫爱上了同一个男人《夜奔》,影视杂谈;影视杂谈;影视杂谈,影视杂谈,614048,10,872,3,8,363
601,1967716624,天元-邓刚,一位被钓鱼耽误的相声演员。,,,暂无tag,566604,10,72,0,0,9
1470,244092991,王蓝莓同学,"工作联系邮箱：papitubeccc@papitube.com
王蓝莓，一个来自八、九十年代的女孩
粉丝群V：19357617264",,,暂无tag,791481,10,166,0,0,2
1806,443160897,小口快去和我读书,今年19岁，一餐吃十一个小孩 商务合作私信问wechat就行,,,暂无tag,93285,10,27,0,3,5
2408,1138721507,炼金大厨来了,一个爱炼金子的“厨子”，感谢平台！,,,暂无tag,250865,10,157,0,0,0
3119,467942,鹅卵石惊险又刺激,就像新年穿上新内裤一样,,,暂无tag,378681,10,111,0,1,6
3173,474853499,李如儒也是李蠕蠕,做人呢 最重要的就是开心了！,,,暂无tag,1003267,10,215,0,0,0
4513,16,荼荼丸,留言经常漏掉… 联络邮箱 221@loli.my   ,,,暂无tag,92352,10,3,0,0,0
1370,532769633,VicetoneMusic,荷兰DJ双人组Vicetone官方号,Vicetone - Nevada (feat. Cozi Zuehlsdorff) 官方MV;抬棺视频原版BGM《Astronomia》制作细节？！;Vicetone - 《Legacy》 短纪录片,MV;音乐综合;音乐综合,MV,182201,9,89,0,0,4
4626,39865998,EdmundDZhang录制组,老E官方录播账号~不要忘了加录制组新浪微博哟！之前录播在http://space.bilibili.com/317000,【生贺】鹅，把好吃的都给李，一起玩下去好不好QAQ;【2017生贺】饱含希望与羁绊的生日祝福;【老E录播】QQ音乐网易云音乐左拥右抱（深夜个人演唱会）,单机游戏;单机游戏;日常,单机游戏,355630,9,2334,0,11,120
2787,1999942692,Wilaime官方中文频道,Wilaime 官方中文频道正式入驻哔哩哔哩 ！,【Wil Aime】法国天才神作"囚徒困境" 细思极恐;【Wil Aime】完美女婿;【Wil Aime】如何脱离“朋友区”,短片;短片;短片,短片,770507,9,28,0,5,1
377,397681470,NineUniverse_官方,我们是日本的Nine Universe! 来到B站啦！ 合作：NineUniverseCN@collabasia.co,【机动战士高达SEED】FictionJunction YUUKA - 暁の車 (SARAH cover);【进击的巨人 The Final Season】神圣放逐乐队 - 我的战争 (SARAH cover);【某科学的超电磁炮】fripSide - only my railgun - (SARAH cover),翻唱;翻唱;翻唱,翻唱,86458,9,150,0,0,37
